artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Fleetwood Mac,50 Years - Don't Stop,The Chain - Live 1997; 2018 Remaster,0gvgO9wprV1bxtBh7QOwsE,0.008,0.555,0.607,9,-9.403,1,0.0439,0.0054,0.0968,0.526,151.886,269813,4,"Varias (80s,90s...)"
Fleetwood Mac,Rumours (Super Deluxe),The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,0.009,0.545,0.67,9,-8.81,1,0.0496,0.000822,0.0451,0.481,151.553,270213,4,"Varias (80s,90s...)"
U2,Songs Of Innocence (Deluxe),Raised By Wolves,769ZC6PggTAClrWHAoVk1x,0.183,0.622,0.601,1,-8.702,1,0.0319,1.63e-06,0.129,0.438,141.931,245599,4,"Varias (80s,90s...)"
U2,Songs Of Innocence (Deluxe),Cedarwood Road,5qR34ONTZ9glL63I6er16x,0.0475,0.505,0.859,4,-5.012,0,0.0522,0.00651,0.338,0.575,87.985,265383,4,"Varias (80s,90s...)"
Journey,Greatest Hits Live,Who's Crying Now - Live,6z560jLNiAMOlY3vFR0GGx,0.0212,0.383,0.859,2,-4.877,1,0.046,4.6e-05,0.335,0.317,124.608,335973,4,"Varias (80s,90s...)"
Wang Chung,Best Of,Let's Go (Re-Recorded),2yDV5qoANkgz4DQLGil59X,0.211,0.73,0.792,6,-5.238,1,0.043,0.0,0.0824,0.879,120.006,266254,4,"Varias (80s,90s...)"
Spandau Ballet,The Twelve Inch Mixes,"TRUE - 12"" Mix",4q2lRiodoQnyFO65watkse,0.306,0.739,0.528,0,-9.745,1,0.0281,0.216,0.0733,0.417,97.389,365160,4,"Varias (80s,90s...)"
Foreigner,Inside Information,Say You Will,5nW7RbN0mBLPts9CURNwdy,0.195,0.72,0.72,3,-7.383,0,0.0264,0.0,0.0448,0.636,126.041,255653,4,"Varias (80s,90s...)"
Gerry Rafferty,City To City,Right Down the Line,2Xb6wJYGi0QXwURw5WWvI5,0.213,0.783,0.322,0,-15.091,1,0.0343,0.00243,0.114,0.77,128.226,267773,4,"Varias (80s,90s...)"
Robbie Williams,Intensive Care,Tripping,7MTdv6v3vsmQcVfh7eIaks,0.0381,0.666,0.922,2,-4.458,0,0.0429,0.000191,0.0633,0.828,118.014,276604,4,"Varias (80s,90s...)"
Robbie Williams,Sing When You're Winning,Rock DJ,4pbyDPjFgfPqFTcIMC8xpK,0.0267,0.708,0.772,7,-4.264,1,0.0322,0.0,0.467,0.861,103.035,258560,4,"Varias (80s,90s...)"
Robbie Williams,Life Thru A Lens,Angels,1M2nd8jNUkkwrc1dgBPTJz,0.156,0.429,0.594,4,-6.251,1,0.0277,4.95e-06,0.1,0.236,150.22,265000,4,"Varias (80s,90s...)"
Electric Light Orchestra,Discovery,Last Train to London,6xE6ZWzK1YDDSYzqOCoQlz,0.396,0.727,0.537,7,-9.785,1,0.0295,0.000789,0.349,0.954,121.493,270067,4,"Varias (80s,90s...)"
Gerard Joling,Love Is In Your Eyes,Ticket to the Tropics,5aEeX33njCwF4i4qMJ3S1p,0.241,0.361,0.538,9,-12.148,0,0.051,0.000332,0.118,0.379,76.506,348827,4,"Varias (80s,90s...)"
Daryl Hall & John Oates,Extended Mixes,Some Things Are Better Left Unsaid - Special New Mix,1R6IVFG38w5R9XjV0db6C5,0.105,0.689,0.898,9,-4.698,0,0.0389,0.00329,0.09,0.648,118.262,326653,4,"Varias (80s,90s...)"
Daryl Hall & John Oates,Extended Mixes,Say It Isn't So - Special Extended Dance Mix,1Zc08r2ZP6vAwlfr0XPHNQ,0.0157,0.819,0.707,11,-5.217,0,0.0303,3.45e-05,0.0497,0.975,113.653,403480,4,"Varias (80s,90s...)"
Smokey Robinson,One Heartbeat,Just To See Her,7LOYcC6phKAVOckgmVZJJT,0.153,0.821,0.379,4,-15.489,0,0.0334,0.0,0.0839,0.914,109.123,244027,4,"Varias (80s,90s...)"
Peter Brown,Snap (Expanded Edition),Love Is Just the Game,1paVvoTyY4cIEkCIod1JMw,0.0619,0.707,0.764,10,-11.399,0,0.0427,0.000224,0.299,0.915,121.081,252293,4,"Varias (80s,90s...)"
Daryl Hall & John Oates,Extended Mixes,Family Man - Rock Mix,2SS5VQyqbldU98JhIH3pJL,0.142,0.752,0.903,2,-4.428,0,0.0365,7.43e-05,0.129,0.79,131.333,343813,4,"Varias (80s,90s...)"
Daryl Hall & John Oates,Extended Mixes,Adult Education - Special Club Mix,7qcC2LYOWSRPrYxaecaYm2,0.0224,0.62,0.864,9,-4.862,0,0.0563,0.000148,0.0274,0.894,91.406,363267,4,"Varias (80s,90s...)"
Guns N' Roses,G N' R Lies,Patience,7D5n2kpYH2WSqIyEO9MeXf,0.711,0.457,0.266,6,-14.465,1,0.0313,0.000261,0.124,0.372,120.459,354400,4,"Varias (80s,90s...)"
Cinderella,Heartbreak Station,Heartbreak Station,71cWHhV018hztNkCC45Ayo,0.326,0.597,0.51,7,-9.5,1,0.0283,0.0539,0.0554,0.288,114.729,268840,4,"Varias (80s,90s...)"
a-ha,Scoundrel Days (Deluxe Edition),Cry Wolf,4aPf0wQ6VBlRqWABaVjfRN,0.104,0.652,0.772,9,-7.451,0,0.0349,0.668,0.0745,0.776,131.18,246587,4,"Varias (80s,90s...)"
a-ha,Scoundrel Days (Deluxe Edition),Cry Wolf - Extended Version,3jLXo0oztTYgCXTnz40KOD,0.0162,0.657,0.731,9,-8.016,0,0.0354,0.706,0.0647,0.924,130.997,492493,4,"Varias (80s,90s...)"
Genesis,Invisible Touch,Invisible Touch - Remastered,480dDrqG7LO6qDaphHeXlM,0.202,0.623,0.94,0,-5.731,1,0.0365,0.00184,0.0472,0.837,131.037,210133,4,"Varias (80s,90s...)"
Men At Work,Super Hits,It's a Mistake,0AWSQtb26cTvlWl3xbH9JD,0.192,0.711,0.559,11,-5.634,1,0.0278,1.53e-05,0.0789,0.924,106.376,271560,4,"Varias (80s,90s...)"
Tears For Fears,Elemental,Break It Down Again,15kc3DJyYixeEEq5kRRrOm,0.0134,0.681,0.742,5,-7.0,1,0.0249,0.422,0.121,0.486,109.001,271533,4,"Varias (80s,90s...)"
A Flock Of Seagulls,We Are The '80s,"The More You Live, The More You Love",1lNn0udm3EHKFRCGpNKZxn,0.00224,0.612,0.845,11,-5.565,0,0.0352,0.00168,0.582,0.769,139.514,249107,4,"Varias (80s,90s...)"
The Cars,Panorama,Touch and Go,2pGw0Nuj75rdFt84bIAMlT,0.0511,0.663,0.509,0,-10.007,1,0.0268,0.000526,0.198,0.89,130.027,297733,5,"Varias (80s,90s...)"
Rod Stewart,Body Wishes,Baby Jane - 2008 Remaster,1wrT33b6HuKlpk9ziscEUY,0.0137,0.641,0.796,2,-8.56,0,0.0407,0.000115,0.358,0.727,123.229,283493,4,"Varias (80s,90s...)"
Simply Red,A New Flame (Expanded),It's Only Love - 2008 Remaster,6i1uWZYWabNHq2wQnoca58,0.506,0.666,0.884,9,-5.243,0,0.0429,0.00612,0.0408,0.754,92.005,298573,4,"Varias (80s,90s...)"
Spandau Ballet,Gold - The Best of Spandau Ballet,Only When You Leave,25OUeDZIDX1UIQlsrWcCgc,0.355,0.667,0.775,7,-6.842,0,0.0287,0.000212,0.0863,0.841,136.91,301400,4,"Varias (80s,90s...)"
Simply Red,Stars Collectors Edition,Something Got Me Started - Remastered,0DJnqFhVWoTDs58JPem5Zh,0.019,0.698,0.91,2,-6.563,1,0.0459,7.73e-05,0.11,0.715,112.112,240706,4,"Varias (80s,90s...)"
The Paper Kites,On the Corner Where You Live,"Give Me Your Fire, Give Me Your Rain",7xT7S9uNrRkYTl4U4xps4M,0.123,0.526,0.654,2,-4.403,1,0.0328,0.0845,0.248,0.741,78.02,212200,4,"Varias (80s,90s...)"
Fleetwood Mac,Rumours (Super Deluxe),Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,0.0644,0.828,0.492,0,-9.744,1,0.0276,0.00428,0.128,0.789,120.151,257800,4,"Varias (80s,90s...)"
Fleetwood Mac,Rumours,Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa,0.0185,0.583,0.947,5,-5.12,1,0.0378,0.00109,0.0679,0.803,135.448,223613,4,"Varias (80s,90s...)"
AC/DC,Highway to Hell,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,0.0591,0.573,0.913,6,-4.793,0,0.132,0.00173,0.156,0.422,115.715,208400,4,"Varias (80s,90s...)"
AC/DC,Back In Black,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,0.011,0.31,0.7,9,-5.678,1,0.047,0.00965,0.0828,0.763,188.386,255493,4,"Varias (80s,90s...)"
AC/DC,The Razors Edge,Thunderstruck,57bgtoPSgt236HzfBOd8kj,0.000147,0.501,0.889,4,-5.175,1,0.0364,0.0114,0.217,0.257,133.519,292880,4,"Varias (80s,90s...)"
AC/DC,High Voltage,T.N.T.,7LRMbd3LEoV5wZJvXT1Lwb,0.153,0.754,0.759,9,-5.218,1,0.302,0.000114,0.101,0.435,126.367,214667,4,"Varias (80s,90s...)"
The Cars,Heartbeat City (Expanded Edition),You Might Think,35wVRTJlUu2kDkqXFegOKt,0.109,0.728,0.855,2,-6.031,1,0.0333,0.000576,0.113,0.971,133.887,184717,4,"Varias (80s,90s...)"
The Cars,Heartbeat City (Expanded Edition),"Jacki - Early Version of ""Heartbeat City""",3Q0pa4rZctRTZuJHTTZENv,0.0468,0.709,0.743,9,-8.983,0,0.0359,0.64,0.0798,0.907,143.258,255973,4,"Varias (80s,90s...)"
Simply Red,A New Flame (Expanded),Enough - 2008 Remaster,1HVb5xAhBhkK7XdU9N79b9,0.0878,0.649,0.749,5,-5.879,0,0.0256,0.00577,0.257,0.688,107.387,313600,4,"Varias (80s,90s...)"
INXS,Kick (Remastered),Never Tear Us Apart,1GjbTNFImFrjFsNdleDe78,0.00309,0.664,0.613,0,-7.56,1,0.0273,0.000128,0.175,0.193,96.6,184587,3,"Varias (80s,90s...)"
INXS,The Swing (Remastered),Original Sin,7pSzRRMaPXA39wvrnvdmSH,0.0136,0.685,0.633,9,-7.259,1,0.0377,0.000106,0.0935,0.731,131.397,317240,4,"Varias (80s,90s...)"
INXS,INXS Remastered,Disappear,4gbYx8usVobNIgM9dNCKOR,0.00941,0.643,0.807,9,-5.565,1,0.0361,1.61e-06,0.0752,0.91,125.077,249053,4,"Varias (80s,90s...)"
Lindsey Buckingham,Out of the Cradle,You Do or You Don't,1QQ8u2yTY91rzcF8W85iXK,0.0968,0.614,0.66,7,-10.559,1,0.0293,0.0685,0.0556,0.913,137.05,220240,4,"Varias (80s,90s...)"
Pretenders,Original Album Series,Light of the Moon,0fpwgnmGb7JVzXIf2JXhZi,0.19,0.632,0.615,7,-9.958,1,0.0336,0.0055,0.116,0.641,100.491,236493,4,"Varias (80s,90s...)"
Led Zeppelin,Physical Graffiti,Kashmir - 1990 Remaster,2nVHqZbOGkKWzlcy1aMbE7,0.488,0.48,0.536,2,-11.166,1,0.0427,4.22e-05,0.155,0.581,80.617,508200,3,"Varias (80s,90s...)"
Christopher Cross,A NIght In Paris,Never Be The Same - Live,5gG9YmY0Mu3OM4kj5WtEUh,0.603,0.687,0.658,9,-10.19,1,0.0402,0.00433,0.977,0.785,131.931,287173,4,"Varias (80s,90s...)"
Incubus,Dig,Dig - Radio Edit,40Dr9vD8d5cqJuhmnLVlXv,0.028,0.46,0.9,11,-4.696,1,0.038,0.0,0.0984,0.495,77.544,240453,4,"Varias (80s,90s...)"
Incubus,Dig,Dig - Radio Edit,40Dr9vD8d5cqJuhmnLVlXv,0.028,0.46,0.9,11,-4.696,1,0.038,0.0,0.0984,0.495,77.544,240453,4,"Varias (80s,90s...)"
The Cardigans,Gran Turismo,Erase / Rewind,2UY4BdOZ7Ncfke96BBUTzM,0.00145,0.732,0.681,11,-7.103,0,0.0317,0.00112,0.11,0.699,103.72,215760,4,"Varias (80s,90s...)"
U2,Songs Of Innocence (Deluxe),The Troubles - Alternative Version,0XKClTokiXeQ6XTv4WxWJk,0.207,0.409,0.634,6,-9.432,1,0.0373,0.0519,0.126,0.375,150.014,272305,4,"Varias (80s,90s...)"
ICEHOUSE,Man Of Colours,The Kingdom,7FZ2VOxAWYNh0b5cgCzpgp,0.265,0.626,0.76,2,-5.843,0,0.0309,0.00829,0.159,0.48,126.512,291627,4,"Varias (80s,90s...)"
The Outfield,Diamond Days,For You,57OfvZ1HFFTWQltTgdyj6N,0.226,0.623,0.675,10,-9.196,1,0.0309,8.37e-05,0.156,0.633,118.9,267280,4,"Varias (80s,90s...)"
Rocky Burnette,Tired of Toein' the Line,Tired of Toein' the Line,3E3K8IXR3o7XOBvaGE2e55,0.677,0.67,0.773,4,-10.953,0,0.0377,0.00192,0.309,0.827,120.465,223373,4,"Varias (80s,90s...)"
Dan Fogelberg,Portrait: The Music Of Dan Fogelberg From 1972-1997,Longer,6OKrPnWUC8FccKiLVpxQWQ,0.908,0.433,0.159,0,-15.363,1,0.0295,0.0,0.13,0.382,78.989,195200,4,"Varias (80s,90s...)"
Simple Minds,Hypnotised,Hypnotised - TLA Edit,3tM4qfZCvkJUbEah5xKIK5,0.0468,0.484,0.783,9,-5.997,0,0.079,0.00243,0.403,0.662,167.893,275960,4,"Varias (80s,90s...)"
Peter Frampton,Greatest Hits,Do You Feel Like We Do,3AMFDhgJx5sIYw1ukbiEk4,0.052,0.314,0.544,0,-9.419,1,0.0288,0.00712,0.979,0.361,106.597,834867,4,"Varias (80s,90s...)"
Peter Frampton,Acoustic Classics,"Baby, I Love Your Way",3bhgNgvkuYUpvT3Aa8nobd,0.614,0.749,0.246,0,-12.847,1,0.0383,0.000138,0.0967,0.308,132.153,309760,4,"Varias (80s,90s...)"
Candy Dulfer,Saxuality,Lily Was Here (feat. Candy Dulfer),5HVqftYQ37bJx3y0SI4obk,0.398,0.743,0.564,4,-10.698,0,0.0277,0.0485,0.0802,0.967,108.027,260200,4,"Varias (80s,90s...)"
Justin Bieber,Yummy,Yummy,41L3O37CECZt3N7ziG2z7l,0.366,0.687,0.514,9,-6.612,0,0.0897,0,0.116,0.494,145.921,210427,4,Pop
Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,0nbXyq5TXYPCO7pr3N8S4I,0.104,0.896,0.586,10,-6.687,0,0.0559,0,0.79,0.642,116.971,196653,4,Pop
The Weeknd,Blinding Lights,Blinding Lights,0sf12qNH5qcw8qpgymFOqD,0.00147,0.513,0.796,1,-4.075,1,0.0629,0.000209,0.0938,0.345,171.017,201573,4,Pop
Dua Lipa,Physical,Physical,5px6upUHM3fhOP621Edp4V,0.0137,0.647,0.844,0,-3.756,1,0.0457,0.000658,0.102,0.746,146.962,193829,4,Pop
Doja Cat,Hot Pink,Say So,3Dv1eDb0MEgF93GpLXlucZ,0.256,0.787,0.673,11,-4.577,0,0.158,3.57e-06,0.0904,0.786,110.962,237893,4,Pop
Billie Eilish,everything i wanted,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,0.902,0.704,0.225,6,-14.454,0,0.0994,0.657,0.106,0.243,120.006,245426,4,Pop
Trevor Daniel,Falling,Falling,4TnjEaWOeW0eKTKIEvJyCa,0.123,0.784,0.43,10,-8.756,0,0.0364,0,0.0887,0.236,127.087,159382,4,Pop
Dua Lipa,Break My Heart,Break My Heart,1raaNykBg1bDnWENUiglUA,0.167,0.73,0.729,4,-3.434,0,0.0886,1.39e-06,0.349,0.467,113.012,221820,4,Pop
Drake,Toosie Slide,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,0.321,0.834,0.454,1,-9.75,0,0.201,6.15e-06,0.114,0.837,81.618,247059,4,Pop
Black Eyed Peas,MAMACITA,MAMACITA,14wf185UxfNbSy8dwt4r4q,0.193,0.894,0.635,2,-6.929,1,0.0473,0.00105,0.0823,0.428,105.013,249143,4,Pop
Lady Gaga,Stupid Love,Stupid Love,2kJu14V7hbZw3I4K8L8SXb,0.00146,0.676,0.815,8,-4.294,1,0.0625,0.00041,0.275,0.796,117.973,193531,4,Pop
Justin Bieber,Changes,Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,0.3,0.806,0.546,9,-6.637,1,0.0575,0,0.102,0.874,147.986,212867,4,Pop
Selena Gomez,Rare,Rare,7HMmFQsKsljwTw8bS7lu19,0.208,0.838,0.545,5,-6.713,1,0.0706,8.01e-05,0.103,0.631,114.998,220590,4,Pop
Jonas Brothers,What A Man Gotta Do,What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,0.00839,0.852,0.698,9,-7.206,1,0.0629,1.03e-06,0.0773,0.324,113.039,180645,4,Pop
Halsey,You should be sad,You should be sad,3iSVjs9yWgVLEWUuVCd6lP,0.151,0.591,0.579,2,-6.43,1,0.0284,0,0.111,0.29,110.981,205013,4,Pop
Harry Styles,Adore You,Adore You,1M4qEo4HE3PRaCOM7EXNJq,0.0237,0.676,0.771,8,-3.675,1,0.0483,7e-06,0.102,0.569,99.048,207133,4,Pop
Camila Cabello,Romance,My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,0.018,0.724,0.491,8,-6.024,1,0.0296,1.29e-05,0.0887,0.383,105.046,170746,4,Pop
BENEE,STELLA & STEVE,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,0.305,0.863,0.631,7,-4.689,1,0.0534,3.04e-05,0.123,0.817,128.977,223480,4,Pop
Taylor Swift,Lover,The Man,3RauEVgRgj1IuWdJ9fDs70,0.0767,0.777,0.658,0,-5.191,1,0.054,0,0.0901,0.633,110.048,190360,4,Pop
Lewis Capaldi,Before You Go,Before You Go,7ce20yLkzuXXLUhzIDoZih,0.604,0.459,0.575,3,-4.858,1,0.0573,0,0.0885,0.183,111.881,215107,4,Pop
Ali Gatie,What If I Told You That I Love You,What If I Told You That I Love You,3cqPu20DGTGUoZtbJH2Dmi,0.63,0.605,0.365,7,-11.144,1,0.111,6.83e-06,0.0554,0.224,84.628,193668,4,Pop
GARZA,Where the Moon Hides,Unredeemable You,5HXTP6QHMmgwpmn15DDJB6,0.309,0.565,0.62,8,-6.735,1,0.0499,0.0347,0.101,0.375,180.006,210440,4,Pop
Selena Gomez,Rare (Deluxe),Boyfriend,4QnC1bIaMSfDQvF4XDhV5M,0.218,0.811,0.512,2,-6.381,1,0.17,0.0262,0.0768,0.346,92.046,161188,4,Pop
Demi Lovato,I Love Me,I Love Me,2Rb4Dey8TXM6A2R3QQaJPn,0.00242,0.661,0.554,11,-7.032,1,0.0543,0,0.0698,0.686,150.033,203672,4,Pop
Robin Schulz,In Your Eyes (feat. Alida),In Your Eyes (feat. Alida),61ZM92T2zaXIVsqncThQzC,0.177,0.57,0.672,8,-5.89,0,0.0723,0,0.0768,0.448,120.019,208222,4,Pop
Sam Smith,To Die For,To Die For,2ZTYlnhhV1UAReg7wIGolx,0.832,0.483,0.361,0,-7.889,1,0.0738,4.66e-06,0.098,0.307,171.649,193795,4,Pop
Harry Styles,Fine Line,Falling,1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,0.267,4,-6.502,1,0.0299,1.46e-06,0.089,0.0592,110.011,240133,4,Pop
Katy Perry,Never Worn White,Never Worn White,3ksNHUNCTP6Pan8rjFnmtw,0.706,0.544,0.353,11,-7.275,0,0.0303,0,0.105,0.357,138.059,225039,4,Pop
The Pussycat Dolls,React,React,0GWYApQBwErVPkyXYCTJjI,0.116,0.745,0.74,10,-5.719,0,0.0697,0,0.117,0.544,120.014,204176,4,Pop
Sam Smith,I’m Ready (with Demi Lovato),I’m Ready (with Demi Lovato),1fipvP2zmef6vN2IwXfJhY,0.00346,0.501,0.674,5,-6.363,1,0.0408,3.56e-05,0.282,0.152,155.051,200838,4,Pop
Twenty One Pilots,Level of Concern,Level of Concern,6xZ4Q2k2ompmDppyeESIY8,0.32,0.754,0.583,4,-7.34,0,0.0432,0.00015,0.144,0.77,122.012,220051,4,Pop
Anne-Marie,Birthday,Birthday,5hff5RQeE84pznOt8WEWeO,0.0502,0.609,0.785,11,-3.32,1,0.0891,0,0.171,0.756,151.995,181467,4,Pop
Alicia Keys,Underdog,Underdog,3FGiFUJRRp5RGikVrs6kig,0.556,0.655,0.722,0,-4.726,0,0.048,0,0.133,0.298,90.099,208208,4,Pop
Meghan Trainor,TREAT MYSELF,Nice to Meet Ya (feat. Nicki Minaj),5HqRQwSAPAgJBQ3bhtpUTg,0.0111,0.753,0.561,1,-6.279,1,0.333,0.0266,0.126,0.539,192.037,197004,4,Pop
Ava Max,Kings & Queens,Kings & Queens,76nqCfJOcFFWBJN32PAksn,0.00775,0.638,0.688,1,-4.056,0,0.0407,0,0.126,0.434,129.856,162399,4,Pop
Justin Bieber,Changes,Forever (feat. Post Malone & Clever),2ZlCGeK30BLRNSPC832pNZ,0.538,0.825,0.483,8,-5.746,0,0.08,1.48e-05,0.204,0.892,139.98,219933,4,Pop
Madison Beer,Selfish,Selfish,4PV0uE5pZSh44E3NqNNDEH,0.627,0.378,0.461,9,-6.202,1,0.0275,0,0.386,0.232,75.363,223270,4,Pop
5 Seconds of Summer,Old Me,Old Me,5RUUkFNqH3GRKHg1xjprOb,0.304,0.721,0.621,0,-3.639,1,0.0483,0,0.266,0.473,127.976,184667,4,Pop
Melanie Martinez,K-12,Detention,7i9AEaOWJrfVBsinUSefma,0.488,0.832,0.655,3,-6.195,0,0.0676,0,0.103,0.783,94.998,236973,4,Pop
Mabel,Boyfriend,Boyfriend,7mtxlSJQej3cCBXySgEjlY,0.0597,0.799,0.847,11,-3.022,0,0.0541,0,0.044,0.67,99.991,225267,4,Pop
Ellie Goulding,Worry About Me (feat. blackbear),Worry About Me (feat. blackbear),0wsfdPl7p3yKjQBmHQsaDn,0.115,0.664,0.743,5,-7.114,1,0.206,0,0.34,0.534,161.885,179759,4,Pop
Lauv,~how i'm feeling~,Who (feat. BTS),2qG81jL9UIP54uS8gYyP4k,0.551,0.632,0.345,11,-8.0,0,0.0349,0,0.104,0.0818,141.641,180413,3,Pop
Kygo,Like It Is,Like It Is,3frUvGrmGcay91lvFbOgsN,0.121,0.794,0.728,1,-6.759,1,0.114,8.82e-06,0.227,0.36,105.024,183067,4,Pop
5 Seconds of Summer,No Shame,No Shame,5JSVa5i6lFPoyOzK4gj0Ox,0.0186,0.576,0.815,7,-3.125,1,0.0361,2.07e-06,0.158,0.445,90.972,190894,4,Pop
Coldplay,Everyday Life,Champion Of The World,6mf7BNgXs8JipPr2QILnyN,0.0028,0.503,0.596,7,-7.094,1,0.0263,0.0112,0.109,0.167,108.897,257547,4,Pop
Alan Walker,Heading Home,Heading Home,22O2Zdfj3jnJZDSzlDMAJp,0.0269,0.73,0.789,10,-3.982,1,0.034,0,0.129,0.106,107.981,184889,4,Pop
Melanie Martinez,Copy Cat (feat. Tierra Whack),Copy Cat (feat. Tierra Whack),4AhAT2GxKdNYWc5bmdoAES,0.618,0.714,0.454,0,-8.899,0,0.166,0,0.0586,0.81,175.537,232691,3,Pop
Selena Gomez,Feel Me,Feel Me,6XXYdF6pJR1K3wKvuxmu7n,0.44,0.71,0.808,2,-6.703,0,0.0433,0.000773,0.0734,0.392,99.989,226003,4,Pop
Imagine Dragons,Night Visions,Nothing Left To Say / Rocks - Medley,300tML2o8yHO4WrDtG2gxO,0.12,0.267,0.79,0,-7.226,1,0.0472,4.59e-05,0.574,0.0623,108.033,537040,4,Pop
Joel Corry,Lonely,Lonely,2ZEq4HT450Ye9IFGPTl9qV,0.0946,0.697,0.921,5,-4.283,1,0.0424,1.9e-05,0.159,0.722,123.988,190955,4,Pop
Niall Horan,No Judgement,No Judgement,5IUOU5xkzGHsRFOYNu3GSK,0.0564,0.723,0.726,1,-3.835,0,0.0472,0.000126,0.057,0.962,100.051,176283,4,Pop
James Blunt,Monsters,Monsters,11JWCLM3eXle0wG0vfYGbm,0.205,0.316,0.409,0,-8.714,0,0.038,0,0.1,0.194,92.347,259991,4,Pop
Why Don't We,Chills,Chills,7tN0ceaX3JAz6aVtyXn9mn,0.00483,0.615,0.689,1,-5.332,1,0.0658,0,0.177,0.783,162.919,165597,4,Pop
John Legend,Conversations in the Dark,Conversations in the Dark,6TYlDTa9AQDvjqwbxlvFyI,0.754,0.372,0.355,8,-8.436,0,0.03,0,0.167,0.142,126.705,237427,4,Pop
Khalid,Know Your Worth,Know Your Worth,0TrPqhAMoaKUFLR7iYDokf,0.145,0.79,0.694,9,-7.726,0,0.0708,0.00252,0.281,0.508,103.007,181436,4,Pop
OneRepublic,Didn't I,Didn't I,6ikDZX0oc8EKGj2vdMAEDv,0.0182,0.606,0.613,4,-6.758,1,0.0306,0,0.125,0.258,123.943,207617,4,Pop
Madison Beer,Good In Goodbye,Good In Goodbye,1GVF9369j7InydwGztCDIZ,0.433,0.658,0.698,11,-5.95,0,0.177,0,0.174,0.457,139.054,141949,4,Pop
Lauv,~how i'm feeling~,Changes,3vUc9WQpoca15404jNdzf9,0.452,0.532,0.455,2,-8.366,1,0.156,0,0.237,0.204,148.182,160187,4,Pop
Melanie Martinez,K-12,Lunchbox Friends,6viCrMdt8zgjOygIuJMC5X,0.404,0.696,0.574,3,-6.899,0,0.0949,0,0.0954,0.434,93.033,169869,4,Pop
K-391,End of Time,End of Time,0ghWLLtkDLd4NpepbfvXZa,0.267,0.81,0.7,4,-5.664,0,0.0399,6.69e-05,0.137,0.193,116.019,187560,4,Pop
Selena Gomez,Rare,People You Know,63mdJr3NMY3wReOkNE6c6W,0.0881,0.695,0.62,8,-8.082,0,0.0521,5.43e-05,0.111,0.62,150.032,194900,4,Pop
Sean Paul,Calling On Me,Calling On Me,5I4VsjWxOqN1nWfUpFZFM3,0.016,0.623,0.891,7,-4.419,0,0.0653,0,0.329,0.641,99.987,218557,4,Pop
Demi Lovato,Anyone,Anyone,18ssFhD04lWo1RzpcohnrG,0.876,0.557,0.387,11,-6.338,1,0.0374,0,0.111,0.317,129.98,227813,4,Pop
Selena Gomez,Rare,Vulnerable,11OwAR3GlBj9E35Cznf7Lj,0.132,0.695,0.573,10,-8.882,1,0.167,0.000137,0.156,0.38,100.031,192172,4,Pop
Stephanie Poetri,Do You Love Me,Do You Love Me,1rbjic9uKr1p6nxnjLDHN6,0.691,0.691,0.572,0,-7.745,1,0.0652,6.34e-06,0.168,0.697,102.018,144383,4,Pop
blackbear,me & ur ghost,me & ur ghost,4yJiXq86uM56uIfIZgE440,0.0638,0.755,0.631,7,-6.128,1,0.0261,0,0.0929,0.881,100.026,200400,4,Pop
Kygo,I'll Wait,I'll Wait,6Q3K9gVUZRMZqZKrXovbM2,0.148,0.611,0.651,1,-6.973,1,0.0587,1.84e-05,0.105,0.357,122.983,215361,4,Pop
Melanie Martinez,K-12,Orange Juice,1NekIhcxQF8H8JXOarAUTt,0.537,0.708,0.665,1,-7.612,0,0.0994,0,0.578,0.637,106.999,217241,4,Pop
Lauv,~how i'm feeling~,Modern Loneliness,1eyek0KJEh2v5HQ9uQSybb,0.144,0.702,0.508,8,-7.105,1,0.035,0,0.108,0.143,82.008,252337,4,Pop
A Great Big World,Fall On Me,Fall On Me,3t7PAG8ByriTrDNWSDCP1x,0.677,0.459,0.292,9,-6.235,1,0.0348,0,0.119,0.226,110.674,263054,4,Pop
Niall Horan,Heartbreak Weather,Heartbreak Weather,3jf3c9EOFam6Q15sho0XWw,0.00153,0.592,0.884,1,-3.689,1,0.0554,0,0.0699,0.772,82.225,200029,4,Pop
Jaymes Young,Happiest Year,Happiest Year,5kcvBnt6DPX3AMEsCx1qDh,0.885,0.501,0.167,1,-14.061,1,0.0484,0,0.111,0.356,112.275,228443,3,Pop
